"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24"
1004.55920200139,411.824159847857,857.010424801676,570.081377591755,546.599432831033,533.245255770865,577.071509484907,694.706503638319,779.407141984234,852.26051180182,726.358634158488,747.99880437318,37.391244978477,40.8536993439932,32.6091595349632,52.1857715021427,51.5371384971076,28.1920412507191,46.4749618327913,51.5608303800362,40.6515560520365,66.2110899880509,65.1731087863484,35.4403742925967
6346.11279819265,2601.62125458465,5414.00129945841,3601.38130150872,3453.03855587902,3368.67606755376,2640.40000484953,3178.64081907789,3566.18995679036,3899.5317261516,3323.46565309811,3422.4806011603,236.212119530155,258.085520240021,206.00219902505,329.673743223395,325.576126869493,178.097889533956,212.646937912802,235.917411530181,186.001850780584,302.949910803238,298.200611063149,162.158004538411
1457.12593152362,597.35619498253,1243.10454881768,826.910307239912,792.849446948867,773.479042845493,508.498484295518,612.154990021325,686.790707622779,750.986959766869,640.045918839829,659.114601963502,54.2364776128102,59.2588118193548,47.3000017011637,75.6961269787192,74.7552765342698,40.8929153076926,40.9523729056746,45.4338910625988,35.8209585761148,58.3432700265003,57.4286314433824,31.2290180929866
18378.7805891078,7534.47468308288,15679.3213666528,10429.8487693119,10000.237941296,9755.91835351265,8719.62955900708,10497.1104350068,11776.9486832112,12877.7730810431,10975.3784630638,11302.3643994071,684.086598424346,747.433476295595,596.59658394874,954.757910136458,942.890930411774,515.783778072767,702.243039710371,779.091210151786,614.250580638381,1000.45863970865,984.774601562081,535.50891039455
124.741410884645,51.1383765471037,106.419501528255,70.7900094072893,67.8741325590836,66.2158740071039,66.0788211305908,79.5488705258551,89.2477002877028,97.5899329465877,83.1732661798899,85.6512206679368,4.64306796857369,5.07301917684264,4.04925121391516,6.48018230514597,6.39963812613369,3.50075435507078,5.32171600836997,5.90408438473821,4.654894336129,7.58164404284509,7.46278776067403,4.05817669940424
1038.48586086322,425.732566395107,885.953965675471,589.334554888326,565.059561865519,551.254378425041,572.165016970358,688.799831408126,772.780311088796,845.014252451165,720.182842869541,741.639019711788,38.6540476189549,42.2334383560154,33.7104583226399,53.9482249878775,53.2776859063817,29.1441621055438,46.079813140474,51.1224396015183,40.3059202821263,65.6481368495457,64.618980978695,35.1390460718799
389.846220285698,159.819443014567,332.585948333099,221.235413369994,212.122613057492,206.94016543115,206.328986318818,248.388780816311,278.67306372272,304.721415958632,259.705839270447,267.443172184612,14.5106784125757,15.8543769667464,12.6548615214229,20.2520923926346,20.0003729072506,10.9406799537894,16.6168864803684,18.4353129399254,14.5347573301375,23.6734388299512,23.3023139249001,12.6715257682327
2141.83032778238,878.054248588144,1827.24016206199,1215.4759832943,1165.40990322294,1136.93733398754,1232.22843126956,1483.41599108766,1664.27838509092,1819.84314981679,1551.00320427727,1597.21174612654,79.7222327254453,87.1045649502163,69.5263023984338,111.265784892841,109.882828229842,60.1085220588107,99.2386010594251,110.098523475641,86.8038056277972,141.381416700762,139.16500170394,75.6763002511641
462.531433947592,189.617116451866,394.595221368551,262.483840194784,251.671995994446,245.52330246546,246.874578421792,297.199519286045,333.434949453737,364.60204861685,310.740486479684,319.998278297368,17.2161343229194,18.8103599090965,15.014308056193,24.0280111679411,23.7293596267209,12.9805244326324,19.8822614200456,22.058025832034,17.3909742511709,28.3254928704376,27.8814384207407,15.1616001115788
1239.36734949735,508.0849555036,1057.33015691053,703.333605959751,674.362933468615,657.887318099401,587.297970299993,707.017610183475,793.21925446162,867.363681140342,739.230657794782,761.254320088177,46.1311668750377,50.4029438705556,40.2313049760182,64.3838025466567,63.5835564619608,34.7817185609485,47.2985588537046,52.4745556338534,41.3719547170296,67.3844369756563,66.3280613914352,36.0684240109041
