"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24"
986.776444948407,404.534028048224,841.839583555325,559.989768637352,536.923502432936,523.805721680551,590.340935095677,710.68087790534,797.329158443328,871.857749365056,743.060830860783,765.198604273949,42.0213829900846,45.9125912411819,36.6471344453018,58.647907877549,57.9189549919128,31.6830467493298,41.5561331498525,46.1037222644461,36.3490664527063,59.2034240165626,58.2753009299814,31.6894270571432
6202.34875531536,2542.68445319324,5291.35319349112,3519.79606148667,3374.81385379907,3292.36250269664,2707.43790408599,3259.34427406458,3656.73301183592,3998.53809429544,3407.84610877113,3509.3749767314,225.61441744286,246.506463830941,196.759870820479,314.882867447697,310.969091438114,170.107493531368,223.116473201136,247.532653627673,195.159532332723,317.865454910686,312.882326450975,170.141749648801
1609.24245232971,659.717137229778,1372.87832805902,913.235528852371,875.618888342852,854.226312775045,456.093416347088,549.067242785496,616.011118674378,673.591404282586,574.083775583128,591.187269693175,47.1679658337794,51.5357511083189,41.1355044128317,65.8308298811491,65.0125982486434,35.5634384269325,46.6457343647814,51.7502909671624,40.8009304438073,66.4543830438637,65.4125877738762,35.5706001650653
18805.8261084213,7709.54416814429,16043.6428134997,10672.1945638252,10232.6013880543,9982.60484119645,8524.71574050941,10262.4637835369,11513.6932292309,12589.9104020168,10730.0408703122,11049.7175423093,697.100936668062,761.652950990162,607.946477012627,972.921608141943,960.828866228051,525.596255855437,689.382816122457,764.823660896955,603.001768817799,982.137173963087,966.740358652376,525.702100028962
126.98816096568,52.0594431827654,108.336250921954,72.065026727074,69.0966312605641,67.4085053813702,64.00468398466,77.0519242357807,86.4463190404528,94.5266987434021,80.5625543363604,82.962728722377,4.9636025716894,5.42323549920829,4.32879162546051,6.92754225709073,6.84143770363903,3.74242923801524,4.9086468529783,5.4458120631169,4.29358357305218,6.99316031009184,6.88352959802113,3.74318288556364
1015.25296379757,416.208121946407,866.133496215894,576.150023863928,552.418108446143,538.921773125734,586.093551215157,705.567672424308,791.592536071898,865.584908823922,737.714658153426,759.693154754914,42.4697896143519,46.4025206196289,37.0381929178314,59.2737347428359,58.5370032626024,32.0211338618534,41.9995751324193,46.5956911858791,36.7369442668936,59.8351787475907,58.8971517380411,32.027582253392
386.97953556916,158.644231018514,330.140319761086,219.608586828493,210.562796336842,205.418457181562,208.199788846706,250.640943090458,281.199816174561,307.484351043266,262.060614279441,269.868102251473,15.6276489546673,17.0747797302536,13.6289791423763,21.811012656396,21.539916871569,11.7828471406967,15.4546236836742,17.1458608875926,13.5181283892252,22.0176077418364,21.6724410492685,11.7852199614759
2179.18263676059,893.36701784324,1859.10619655848,1236.67319667516,1185.73399249686,1156.76487776498,1217.6626718046,1465.88102763093,1644.60550786718,1798.33139362653,1532.66931501649,1578.33164117334,89.685000821612,97.9898920547031,78.2149003428122,125.170503489257,123.61472080208,67.6201940905966,88.692031782175,98.3978173717383,77.5787425998096,126.356125233206,124.375259448703,67.6338113937592
508.522250447382,208.471285850751,433.83094695539,288.583355260232,276.696458628542,269.936383007334,225.414107141941,271.364369353651,304.449902867754,332.90768849708,283.728238688862,292.181263257166,18.6403915799504,20.3665043434618,16.2564125151403,26.0158017274283,25.6924433259497,14.0543779340327,18.4340100049679,20.4512887285346,16.1241916384323,26.2622248011915,25.8505158916502,14.0572081939523
1281.01296527382,525.157787741187,1092.85890105684,726.967245435862,697.023091195476,679.993856959648,570.755409053266,687.102877440571,770.876459555804,842.932442579919,718.408572498315,739.811889071496,47.0772716866538,51.4366586223355,41.0564094291206,65.7042509442561,64.8875926002895,35.4950573623695,46.556044359701,51.6507859658378,40.7224787759619,66.3266051444698,65.2868130292043,35.5022053299756
14422.293910041,5912.49282346752,12303.9599914408,8184.56609017051,7847.4396089798,7655.71584983771,8141.68586053078,9801.35394821256,10996.3635410694,12024.2244581078,10247.9220065486,10553.2350656073,596.600821179155,651.846457395638,520.299641472745,832.656793053224,822.30744566801,449.82174224413,589.995411814083,654.560050269512,516.067805286115,840.543762998788,827.36668608677,449.912327003841
