"MBSD_104.counts","MBSD_106.counts","MBSD_110.counts","MBSD_114.counts","MBSD_119.counts","MBSD_123.counts","MBSD_156.counts","MBSD_158.counts","MBSD_162.counts","MBSD_166.counts","MBSD_168.counts","MBSD_173.counts","X177_coldM_geno1","X182_coldM_geno1","X187_coldM_geno1","X192_coldM_geno1","X194_coldM_geno1","X198_coldM_geno1","X177_coldM_geno2","X182_coldM_geno2","X187_coldM_geno2","X192_coldM_geno2","X194_coldM_geno2","X198_coldM_geno2"
11931.3778227543,4945.0975815949,10191.9024453026,6787.3385985723,6541.3275154524,6376.42914944252,6752.26265246302,8120.60559214504,9272.10539778583,10004.3781799008,8497.43528686739,8734.3223713786,248.577221256442,269.442779804372,217.970443758827,348.369029159457,343.613622683483,188.46524612637,1025.73124510833,1126.8015579183,899.061977960683,1467.00846485228,1442.48243528154,780.930209325637
1440.50368701663,597.033419338994,1230.49267806884,819.451568923381,789.750064407671,769.841491588258,725.275271238074,872.251973390289,995.937081161101,1074.59209919049,912.728073494395,938.17263235038,50.520026196607,54.7606744712964,44.2996042562634,70.8013887606614,69.8349154107405,38.3030638259153,65.4498514710523,71.8989452206015,57.3673398382074,93.6068649456199,92.0419082376768,49.8295888453926
577.53331434509,239.365364041342,493.334741901469,328.538263949713,316.630201166813,308.648365266004,251.134202718006,302.02643409122,344.853705556149,372.088834101016,316.041710127623,324.852156664565,19.646753577445,21.2959010132996,17.2276911538814,27.533980930814,27.1581287158692,14.8956941019846,23.3639945221515,25.6661630932132,20.4787357588289,33.4153589453528,32.8567077165114,17.7879432062536
705.175308271857,292.268065209135,602.36781162327,401.149277115826,386.609385415596,376.86346521996,395.402802497281,475.530999662461,542.961174354993,585.842016695318,497.597605336199,511.469372758779,32.3814353908179,35.0995313313791,28.3943790424902,45.381025473172,44.7615524306281,24.5508223159345,27.2518338329806,29.9370902130315,23.8864592901699,38.9757756784604,38.3241631965049,20.7479107233878
243.823635396554,101.055526666478,208.276591583707,138.702637394917,133.675278650167,130.305498590499,149.076549744637,179.286844399099,204.709673292453,220.876802068136,187.606495695549,192.836492076853,9.98216968558026,10.820072470707,8.75308664665289,13.9895310788878,13.7985671839373,7.56823999061143,11.5243164454081,12.6598636695111,10.1011593314184,16.4821631959397,16.2066078521101,8.77392289351283
1351.54662823919,560.16413711853,1154.50466743426,768.847046325487,740.979732521537,722.300596390439,402.226857177355,483.737945903792,552.331863484039,595.952764344461,506.185387835569,520.296560995294,46.0805442317602,49.9485426297161,40.4067461373826,64.5796681450419,63.6981243038624,34.9371558117,37.3370058141813,41.0160034805033,32.7261965144507,53.3996637451148,52.5069069795893,28.4261553941274
9728.66414406442,4032.15741263451,8310.32235776841,5534.29273957158,5333.69904126235,5199.24341973676,4624.10534592131,5561.17818033324,6349.75183055235,6851.22913686171,5819.2398547013,5981.46559890697,381.756987742818,413.801648707997,334.752072638589,535.014071372228,527.710869403099,289.438928843715,372.948550216288,409.696993643499,326.89250993774,533.393793677307,524.47630460345,283.940643104169
568.594593117079,235.660607609701,485.699196694955,323.453341779446,311.729584994032,303.871287258439,336.248946950939,404.389642332212,461.731990666321,498.197685876973,423.15499471139,434.951489725416,22.9000038613604,24.8222289506179,20.080375742032,32.0932548549969,31.655166336219,17.3622299026897,26.4230587849322,29.0266519088868,23.1600310590555,37.7904554332759,37.158659605471,20.1169311419011
5460.41565597564,2263.13244421545,4664.34174688296,3106.23722562633,2993.64982878356,2918.18380693922,2670.91267738391,3212.17191043112,3667.6570695828,3957.31355330098,3361.22997594957,3454.93259826962,197.201912391273,213.755030283434,172.9208659456,276.369002843037,272.596431701884,149.513727635849,234.061109012219,257.124294049559,205.15651115802,334.755941043185,329.159358401905,178.200080896043
3840.02955242047,1591.54467614904,3280.1917068379,2184.45691587236,2105.27998899625,2052.20861634923,1297.1751538086,1560.04710571608,1781.26138815336,1921.93809278708,1632.4397453941,1677.94805217983,138.428194257242,150.04784941856,121.383829051079,194.000461498208,191.35226095875,104.952913906,113.884238597168,125.105809231809,99.8204834843482,162.878086079611,160.155025612462,86.7046243455168
1050.97262046076,435.58776203126,897.751339329174,597.861130446483,576.19130182067,561.666267879947,436.345611723972,524.770850461676,599.183223462168,646.504252205653,549.122388919589,564.430537479664,39.3944759973741,42.7012461882768,34.5439190742887,55.2094648418839,54.4558288275757,29.8679403419876,36.8418707580433,40.4720803473269,32.2922065145827,52.6915179008075,51.8106001984736,28.049189278609
5829.31575503435,2416.02735834903,4979.45990653913,3316.0914368125,3195.89775054695,3115.33332142229,2909.94347599959,3499.64219111183,3995.8905628805,4311.46957907742,3662.04006692908,3764.12851662387,226.44418124812,245.451893611258,198.562597263638,317.350637284796,313.018646925779,171.684509695215,237.080566340801,260.44127326623,207.803090650601,339.074391398885,333.405611191155,180.498914489057
1467.9899355798,608.425413064785,1253.97170690396,835.087523007996,804.819284131814,784.530835866065,633.070534674828,761.36198911448,869.322925345102,937.978477648335,796.692335192207,818.902110043658,54.664314760499,59.252834393764,47.9336155014219,76.6094100116121,75.5636543502412,41.4451633323171,53.8054487838559,59.107162624981,47.1609239158614,76.9529535124534,75.6664235035132,40.9642394945264
1007.22040896023,417.454151773098,860.377762027043,572.972045690144,552.204336593192,538.283982874061,527.795727306307,634.753290159772,724.761145110373,781.999802063683,664.208468821113,682.724927302398,41.530104759122,45.0161395131236,36.4165924694993,58.202445914786,57.407954254926,31.4871224946522,40.5118754415652,44.5037085293495,35.5089961811037,57.9403859278369,56.9717155672681,30.8433105841622
245.036613531636,101.558259488406,209.312729656333,139.392657729347,134.34028879137,130.953744690244,78.3311998017812,94.2049816320084,107.563224044936,116.058125466511,98.57648250924,101.324546454966,10.6157991610278,11.5068887701557,9.3086986904431,14.8775323369788,14.6744467934892,8.0486425570234,5.72226616868512,6.28610902168299,5.01561394816652,8.18402768525621,8.04720386329107,4.35659003100402
353.78317626521,146.62953058293,302.20513278926,201.254728788401,193.960132667522,189.070649780084,152.979266193582,183.980444552271,210.068824752458,226.659197287895,192.517898313426,197.884812224282,13.4093262664782,14.5349043901987,11.7582648242569,18.7925263204878,18.5359992073286,10.1666273459283,12.7737314148085,14.0323896023232,11.1962819564138,18.2690857889334,17.9636559642085,9.72515246582192
1270.59152793827,526.61135916925,1085.3520098809,722.794554720049,696.596440584819,679.036149566003,621.345453968006,747.260826162615,853.222221076506,920.606205919818,781.936819942341,803.735248208618,48.4685224544715,52.5369676156719,42.5006977483141,67.9263048597619,66.9990778017238,36.7476632315388,51.5506668784978,56.6302060383118,45.1845887994566,73.7281476411975,72.495531216298,39.2475838756865
471.243237973821,195.312212140587,402.540694024301,268.073601048495,258.35711556718,251.844268426686,176.132613966274,211.8258076664,241.862653267361,260.963971727361,221.655401473351,227.834595553515,15.611577260599,16.9220122140113,13.6893573999584,21.8788752502469,21.5802179749343,11.8363208662804,16.8264739405825,18.4844686568144,14.7485445288608,24.0653483280056,23.6630142864075,12.8106673939173
1375.88167824869,570.2500801452,1175.29191090126,782.690395072073,754.321320943411,735.305860705998,640.91127099547,770.791647066057,880.089706393633,949.59557481975,806.559568283582,829.044416730807,38.3471542702066,41.5660123318068,33.6255518141066,53.7416937747412,53.0080935485016,29.073886300807,72.7781218878827,79.9493059382953,63.790629883633,104.08781186567,102.34763052866,55.4088941243362
35874.2267312795,14868.4883243002,30644.1238034203,20407.5780185912,19667.8933396415,19172.0913075766,15027.7326908405,18073.0958506162,20635.8562412258,22265.5913674783,18911.7622671533,19438.9745465288,1546.79446672377,1676.63231085086,1356.3409978248,2167.75810735238,2138.16715615066,1172.74221026576,1103.05810028459,1211.74780606767,966.839610450476,1577.60190893909,1551.22693429068,839.802235977135
4253.41481334011,1762.8769802977,3633.30953733556,2419.6171613362,2331.91671292759,2273.1321229916,1500.7902772231,1804.92474080659,2060.86260955931,2223.62106968414,1888.68071582068,1941.33237520251,156.908646733164,170.079550078768,137.588823244352,219.899927486779,216.898186655339,118.964346678467,128.75552023968,141.442430937483,112.85528568238,184.147103823595,181.068459479033,98.0267256672926
2441.37081098082,1011.85437863962,2085.4434004154,1388.80945561848,1338.4712393262,1304.730118767,983.464980066403,1182.76370867962,1350.47930146508,1457.13460712076,1237.64883789973,1272.15136895305,92.2239778002746,99.9652535237223,80.8686381830295,129.247472673131,127.48318188633,69.9219927997773,82.395555396125,90.5143921750108,72.2203904413437,117.842736885288,115.87259525435,62.731030793746
1996.96840693928,827.666660663768,1705.8304155838,1136.00465511195,1094.8294976368,1067.23026876571,1107.57360352382,1332.02288794364,1520.90339435068,1641.0180945325,1393.83426057237,1432.6908476639,78.4960383384019,85.0849915636886,68.8309903194236,110.008425271605,108.506756827626,59.5138006234691,89.1766267341862,97.9636356142857,78.1640559375097,127.541075608169,125.408793302515,67.8937315350351
4341.99936986316,1799.59187464907,3708.97935281332,2470.00978058422,2380.48282202551,2320.4739435923,2039.48530847264,2452.786073871,2800.59051472118,3021.76964500473,2566.60549496566,2638.15598899914,165.928246469,179.856254530054,145.497859104556,232.540463041476,229.366172759295,125.802789378822,168.90597067288,185.54910148594,148.047489833939,241.570577013121,237.531904260241,128.594868941515
1210.86922798231,501.858760980943,1034.33662305781,688.820651813918,663.853941789499,647.119046615437,532.716248391141,640.670952593001,731.517930570129,789.290210673144,670.400735272833,689.08981853992,49.5112649017852,53.667237807784,43.4150495655011,69.3876582862662,68.4404830440716,37.5382453733218,41.23292577888,45.295807480511,36.1410028061988,58.9716374895593,57.9857262562187,31.3922750361461
667.512022303341,276.65808058501,570.19545549952,379.723966610977,365.960647902786,356.735255546184,318.316480470482,382.823169717431,437.107397725108,471.628343776004,400.587748545986,411.755125600404,26.3553776572619,28.5676466366189,23.1102968097724,36.9357951673266,36.4316036209145,19.9820108689889,25.5154927987687,28.0296590104062,22.3645419145635,36.4924478016831,35.8823525804652,19.4259648688823
863.986351599696,358.089139519039,738.025795544225,491.49125943097,473.676869398621,461.736091078626,418.530556845807,503.345582856716,574.71985836522,620.108871061551,526.702900260631,541.386049968069,35.087555719994,38.0328032550607,30.7673006080056,49.1735230604356,48.5022805835361,26.6025373979033,32.6163925952382,35.8302451692479,28.5885397178479,46.6482075673791,45.8683243249641,24.8321638034498
766.874878693012,317.840166018249,655.072202682802,436.247979215107,420.435914395157,409.837271362553,459.133068071422,552.176174420508,630.474615381576,680.266909671994,577.799433286953,593.907025585432,39.3470446535082,42.6498334599644,34.5023278495648,55.14299209297,54.390263463975,29.8319790425145,28.3208285114459,31.1114181618442,24.8234420277378,40.5046598278607,39.8274868540902,21.5617791143558
750.733036624641,311.149992816076,641.283679505322,427.06545651318,411.586217634188,401.210663956477,256.184050909881,308.099631710607,351.788081051865,379.570858077701,322.396729241594,331.384337698468,24.9640095390439,27.0594871535861,21.8902448491506,34.9858596177334,34.5082856387976,18.9271091626824,24.3825017812218,26.7850288504421,21.3714658528707,34.8720356115802,34.2890310842768,18.5633735061676
3455.59654319948,1432.21196768695,2951.80517973771,1965.76658179587,1894.51621481841,1846.75792302446,1564.07456072544,1881.03355542986,2147.76363472055,2317.38518070705,1968.32129430746,2023.19313234433,134.398521287122,145.679925916626,117.850321028661,188.353068493592,185.781957611993,101.89771317488,127.274377298402,139.815343743161,111.557051560354,182.028762159662,178.985533091518,96.8990723246752
3544.79936014417,1469.18310722319,3028.00311946036,2016.51090751786,1943.42128258211,1894.43015758347,1636.94335929366,1968.66918271551,2247.82597164522,2425.3500298122,2060.023577251,2117.45184387088,137.636321198832,149.189506578329,120.689457615636,192.890689463662,190.257637851572,104.352534876499,133.42808194761,146.575402987494,116.950824929437,190.829836372464,187.639467453686,101.584133721363
1232.86695958434,510.975975351468,1053.1273057297,701.334382834887,675.914105262948,658.875189040271,656.187383735352,789.163457069105,901.066634378059,972.229174375128,825.783906275631,848.804680825834,48.1400726823556,52.180947787396,42.2126892887347,67.4659982891868,66.5450546394411,36.4986405462377,53.1853885445435,58.4260048197641,46.6174359526454,76.066138740916,74.7944348531821,40.4921628420992
209.645656188192,86.8900677531958,179.081419404607,119.259994562862,114.937345853181,112.03992472881,82.0513150041106,98.6789764794156,112.671630222726,121.569972572062,103.25808922665,106.136664571248,8.18877987032711,8.87614561106869,7.18051305407894,11.4761814417556,11.3195259902671,6.2085351422596,6.64824790647968,7.30333226580928,5.8272446523176,9.50837366196453,9.34940889850871,5.06157695206758
423.247960636153,175.420014155049,361.542647383965,240.770786297135,232.043907409283,226.194382051632,228.796500087208,275.162006234112,314.179908667989,338.992546783585,287.93066167881,295.957443017397,18.651432629821,20.217032879004,16.3549219293343,26.1390864570837,25.7822752293061,14.141065796058,16.4318719950897,18.0509846530275,14.4026726376478,23.500985687162,23.108086884112,12.5102411552085
383.542118332948,158.963468426164,327.625519180124,218.18353777841,210.275347009926,204.974578771035,176.552923731405,212.331293013287,242.439816307752,261.586716732925,222.184343431546,228.37828308071,16.4124942356988,17.7901581168122,14.3916591941216,23.0013218993911,22.6873426820644,12.4435567750094,13.0577508565293,14.3443948677729,11.4452273622114,18.6752925094306,18.3630715595846,9.94138782292284
1438.90095498778,596.369148506442,1229.12360831624,818.539831391959,788.871373339803,768.984951180325,744.811679658775,895.747426046252,1022.76418302226,1103.53789531506,937.313812355155,963.443759661027,54.7533503506346,59.3493436265344,48.0116883312415,76.7341891122047,75.6867301554965,41.5126679665877,61.9471981945124,68.0511583976156,54.2972350734999,88.597344147037,87.1161385953993,47.162878857286
929.30454337079,385.161019813148,793.82124920633,528.648467155245,509.487292254983,496.643779711516,381.288799734128,458.55680069166,523.580038291386,564.93023814902,479.835733310262,493.212344495973,36.1157525625396,39.1473068851249,31.6688977893896,50.6144915209081,49.9235791245409,27.382091413421,31.050630824562,34.1102012386953,27.2161364872037,44.4088434235274,43.6663987593671,23.6400867626465
701.312938797972,290.667261494068,599.068536931751,398.952111809229,384.491857658978,374.799317586295,286.678007050035,344.773174122059,393.661922440993,424.751723386033,360.772075740744,370.829492162303,26.7945433713726,29.0436758970904,23.4953889960336,37.5512648096838,37.0386718036756,20.3149757077693,23.7473337458103,26.0872746041376,20.8147357805658,33.9636135575617,33.395796390586,18.0797946845061
349.441664944439,144.830140985874,298.49657033287,198.784996641674,191.579917416351,186.750436662232,195.341878377356,234.927820728751,268.240525900696,289.425060345719,245.829443515682,252.682548975801,14.2090832116164,15.4017928901856,12.4595494204474,19.913347243391,19.6415203801706,10.7729837479546,15.204039033308,16.7021673085262,13.3264668220511,21.7449298421749,21.3813894774801,11.5754428282259
4457.38120988752,1847.4132131852,3807.53967626943,2535.64642607524,2443.7404286613,2382.13690817,1595.31290926354,1918.6023410184,2190.65966454137,2363.66896268888,2007.63342697076,2063.60118821013,151.835533030804,164.580599485795,133.140351098139,212.790202442892,209.885512812007,115.118034382796,148.220142721055,162.824997804682,129.916189376032,211.985551839591,208.441493275819,112.845921027983
781.784497076489,324.019629857708,667.808148046237,444.729533470406,428.610049723495,417.805347361803,402.29935925279,483.825140491669,552.43142224228,596.060185844307,506.276628613051,520.39034533575,34.0004706175752,36.8544682877651,29.8140659512653,47.6500255338756,46.9995795382862,25.7783357258751,29.275643812118,32.1603160807215,25.6603455898582,41.8702437809054,41.170240432794,22.2887181797076
2394.69105546043,992.507413891501,2045.56908568814,1362.25499467339,1312.87926045032,1279.78328042102,1291.88433039297,1553.684099354,1773.99610910902,1914.0990318593,1625.78146921283,1671.10416003572,97.8283363460002,106.040041623565,85.7829441400309,137.101711833774,135.230206867059,74.1710821063593,100.083720788304,109.945458953637,87.7242147031351,143.140482743945,140.74740336052,76.1977383432873
398.884107344337,165.322133274778,340.730799864705,226.911052382573,218.686527709491,213.17372453575,193.777530242156,233.046458159105,266.092386597627,287.107269827921,243.860777939537,250.659001963909,16.0761166359118,17.4255449994379,14.0966990432054,22.5299048593401,22.2223607136114,12.1885234022215,15.2168230052795,16.7162109477373,13.3376720799408,21.7632135740843,21.3993675347051,11.5851757772369
1760.30524181613,729.578873746894,1503.67036942957,1001.37535585053,965.07991658157,940.751506035345,882.708394391383,1061.58884697907,1212.12187522382,1307.85027991219,1110.85096131137,1141.81868706248,68.5921146742105,74.3497330811865,60.1465154301888,96.1285522312499,94.8163507967266,52.0048848766678,71.6945320899666,78.7589447415791,62.8408544023279,102.538053667748,100.823781803179,54.5839138853649
839.389175667539,347.894555370996,717.014641488539,477.498796523474,460.191571546382,448.590740060686,405.637404167979,487.839638682913,557.015175255039,601.00594483383,510.477416128496,524.708240222253,36.2475167647696,39.2901313673848,31.784438149389,50.7991527178465,50.1057196064379,27.4819918495045,29.7288485095675,32.6581772520345,26.0575832811668,42.5184205139822,41.8075806900745,22.6337610366298
2328.12189912054,964.917056858517,1988.70504556125,1324.38615747686,1276.38300155085,1244.20704478041,912.855226527158,1097.84492086534,1253.51905115717,1352.51683468584,1148.78946701869,1180.81482271393,91.2029100305577,98.8584773804756,79.973292287102,127.816495265611,126.07173801555,69.1478438751143,73.7486228332242,81.0154350850743,64.641282043926,105.475829544523,103.712442777244,56.1477752981433
1146.33217510247,475.110632737888,979.208426060786,652.107806360806,628.471775032192,612.628818301876,671.124286888147,807.127316817315,921.577764865366,994.360189661184,844.581363433313,868.126163724458,47.7727985176535,51.7828446491138,41.8906368003505,66.9512811982727,66.0373636868531,36.2201821440696,50.9668441408238,55.9888563928793,44.672863308189,72.8931600143454,71.6745032438842,38.8030962821622
913.330671926036,378.54046397931,780.176208218,519.561496996707,500.729684679219,488.106940041958,471.483104128524,567.028939638684,647.433498926507,698.565136149542,593.341428257694,609.882292214246,40.430549922939,43.8242881032841,35.4524234504374,56.6614726556415,55.8880160293306,30.6534665716226,33.7085069139834,37.0299708494938,29.5457870126464,48.2101575984679,47.4041610557085,25.6636341009693
8901.65078070352,3689.39215585894,7603.87925911294,5063.83410469628,4880.29245656075,4757.2666258198,3808.79893884228,4580.65030258212,5230.18534935669,5643.24389565674,4793.21142694229,4926.83408390197,315.491563752479,341.973908601221,276.645767483057,442.146264315446,436.11075302523,239.198084655004,340.115040280714,373.628237501218,298.113665063076,486.435063273017,478.302648885567,258.943179188389
27707.0312468425,11483.4996634366,23667.6236149548,15761.5495399784,15190.2628982904,14807.3361108346,10801.4287767164,12990.3333803764,14832.3593466641,16003.7581367064,13593.1385907173,13972.081043517,1008.51213901476,1093.16659358042,884.336212972754,1413.38129450586,1394.08795325469,764.629548677615,939.171832593402,1031.71302343185,823.191932080813,1343.21054850955,1320.75422162273,715.029067621362
1207.97965632792,500.661144577184,1031.8683220076,687.17687676006,662.269746330136,645.574786664894,446.060256299518,536.454163319346,612.523227108743,660.89779452167,561.347855828153,576.9968196007,47.6635114699536,51.6643840525231,41.7948060312887,66.7981206531732,65.8862938575954,36.1373233437375,35.7784978952255,39.303928159134,31.3601513452448,51.1706741140092,50.3151824815182,27.2396010006739
1013.11068919953,419.895446567292,865.409298406679,576.322817664553,555.433657864834,541.431897153047,415.538669551981,499.747390970557,570.611443785623,615.675990781315,522.937737385101,537.515923838782,34.4013993078003,37.289050910628,30.1656291559801,48.2119078248994,47.5537918630908,26.0823101765528,38.7299755047732,42.5462292828051,33.9471460480008,55.3918993693353,54.4658356181979,29.4866789155136
1196.55261997403,495.925077152461,1022.10723309668,680.676440174763,656.004921895592,639.467890313015,482.154086953639,579.862392255002,662.086731856706,714.375621201502,606.770406167878,623.685636191098,103.403447051067,112.083126820582,90.6716034799566,144.914961551362,142.936801930543,78.3979964064764,17.6578419744134,19.3977554463039,15.4772455336063,25.254377080765,24.8321643847151,13.4436211191571
1413.71655597892,585.931182960238,1207.61084242659,804.213318057622,775.064132915094,755.525773343793,813.066704296109,977.834300223125,1116.49095505992,1204.6668226534,1023.20985709028,1051.73436968808,62.6814966731216,67.9429781238118,54.9636590844854,87.8451051625117,86.645976804344,47.5235970470602,58.036892544632,63.7555512205557,50.8698196088955,83.0047958885228,81.6170887775896,44.1858068179471
1030.67060242326,427.173355766519,880.409152168991,586.312030862017,565.060806149441,550.816357540171,424.900648781078,511.006571010542,583.467172688941,629.5470123249,534.719389958587,549.626019199372,36.9559698421551,40.0580519578832,32.4056609262769,51.7920156580883,51.0850294852402,28.0191238639488,37.5040066642922,41.199459740587,32.8725741502474,53.6385096045136,52.7417597191455,28.5532998186115
1049.54054317874,434.99422103296,896.528044570649,597.046472361153,575.40617149722,560.900929671651,471.196694443398,566.684489161801,647.040205459691,698.140781980892,592.980993853679,609.511809807246,45.4658303368868,49.282229683655,39.867720639499,63.7181761640573,62.848392106907,34.4710945816765,34.4247912975016,37.8168342341376,30.1736162395509,49.2345928575807,48.4114693997009,26.2089700417677
109.211169380302,45.2638326946392,93.2892747842345,62.1263693382079,59.8745625085892,58.3652025965684,121.464400280735,146.079105469406,166.793085436481,179.965717915321,152.85778029787,157.119070051447,2.01972446416865,2.18926002677888,1.771040143985,2.83054677011683,2.79190843170414,1.53130631327761,20.7863832169646,22.8345671481314,18.2194379851608,29.7288400625155,29.2318215190333,15.8255046574434
2260.71261138226,936.978497647369,1931.12335677878,1286.03939925957,1239.42614415937,1208.1818217372,1728.7609754696,2079.09359683449,2373.90853957468,2561.39008084101,2175.572141015,2236.22161044084,86.664688714889,93.9393180122899,75.9938523808542,121.456396195152,119.798457386962,65.7070740696176,142.722720039496,156.785887197827,125.097652616681,204.123096983918,200.710486059957,108.660513333779
2682.49641937047,1111.79167679761,2291.41531030537,1525.97728093084,1470.66733606126,1433.59372369623,1232.70384512506,1482.51071580129,1692.7303578877,1826.41524555483,1551.30534621634,1594.55183039019,105.250071434613,114.084756755305,92.2908569831653,147.502916877543,145.489430409366,79.7980624189165,99.4329880112407,109.230606295614,87.1538420051596,142.209799880513,139.832280022461,75.702309461472
827.423449596378,342.935221760448,706.793398425402,470.691918421949,453.631412748764,442.195954341229,442.909431049507,532.66482477284,608.196561321025,656.229426449763,557.382676296456,572.921100854861,28.6609336943774,31.0667309231645,25.1319747011769,40.1669211500812,39.6186231644138,21.7300277781684,40.4675960776784,44.4550661033249,35.4701849499271,57.8770572518801,56.9094456452425,30.809598933987
2070.5797791027,858.175745521428,1768.7099870046,1177.8795596704,1135.18662162834,1106.57004210674,774.735458079938,931.735244484619,1063.85506495349,1147.87396624495,974.971614452003,1002.15136639265,74.3382688233784,80.5782190997786,65.185158003591,104.181511115528,102.759382880332,56.3614801854784,68.2948486017619,75.0242738234347,59.8610035145617,97.675801027206,96.0428182314458,51.9955989142204
1322.81651858596,548.256610772814,1129.96311999703,752.503503686289,725.22857120652,706.946501383058,617.897922131238,743.114653575187,848.488122271703,915.498227445417,777.598247793986,799.275727600819,54.5218418189644,59.0984022811998,47.8086849461082,76.4097410311923,75.3667109483977,41.3371437887043,47.4461321207882,52.1212314101395,41.586929904426,67.8578114663406,66.7233376507472,36.1226374505788
3678.13580357232,1524.44593887013,3141.90044498396,2092.36129148193,2016.5224247273,1965.68851493234,1488.98460464876,1790.72665408209,2044.65123775179,2206.12939034924,1873.82377913415,1926.0612645567,141.239405454627,153.095033532262,123.848901872702,197.94023888668,195.238258472036,107.084306346346,122.720488357693,134.812737868133,107.565529981994,175.515756286167,172.581414234339,93.4320145932533
2434.3133031178,1008.92931285225,2079.4148065082,1384.79468915647,1334.60199043804,1300.9584086151,931.350102948366,1120.08777553826,1278.91593696017,1379.91946216521,1172.06448216794,1204.73868663867,75.6965107651048,82.0504717968514,66.3761625424363,106.085021920787,104.636909838426,57.3912664247515,94.7913189655981,104.131570912892,83.0853804338504,135.571250247289,133.304716295938,72.1684212264001
