"V1","V2","V3"
7.41223826475954,0.196444598117136,-0.191955294245218
9.96346043663494,-0.1586180265656,-0.0922807906539054
7.15291545672198,0.0829123084091319,0.772265639284878
11.3914769947945,0.0692776355235105,0.0811779094751926
4.13588272633969,0.265743634141419,0.124335941074727
7.39420945287192,0.202418017100753,-0.134504034907807
5.96202349950179,0.142906756904389,-0.0923609190126873
8.23714281546387,0.411471449556676,0.121583723313817
5.45697314498274,0.750416834023499,0.794672431854794
7.33820568729627,0.220647475773143,0.257435203375593
9.090229748184,2.06034679976227,1.75554993119785
7.5408299718497,0.387858370541371,0.250856258005444
6.1576209708866,0.247060014135184,0.3225301997935
7.27869627515104,-0.239618288515954,-0.531531839419089
5.43957879824309,0.21965185402777,-0.198490946247644
7.36147102276657,-0.291574817692529,0.329544808282631
10.6213386636751,-0.0211660082020257,-0.0757952017025537
6.57507239271441,0.229682531627847,-0.139427387638629
9.55419569987519,0.260728361327785,0.165508801069857
9.03145395346108,-0.273320680039261,0.164961260756329
7.29528490426549,-0.0919777905950592,0.0505125520346371
9.8485962914363,0.0789830735465645,-0.0457503326132629
7.73911793382219,-0.0104761522805775,0.0762470651341612
7.50993946143292,-0.0223699005861974,-0.217291669083117
5.57917210394972,-0.859233240609426,-0.339784145033152
5.7276364355993,-0.0584513436825204,0.0245583493778895
7.60373976094106,0.100965995467595,0.00647260520470819
5.75466551891287,0.1219879281799,0.415888289260661
6.7512639395048,0.979370095600934,0.954474268066969
12.777671828055,-0.476902959620924,-0.348626484265567
9.25123687675999,-0.26840683681285,0.108211425205151
8.51150932260628,-0.150362772176066,0.0349598868560543
8.33042047254603,0.196871027726249,-0.079445401233311
9.3821969882696,0.039592889687364,0.00387601743485204
7.73368970749754,-0.250035168984004,-0.191243261771546
6.76847993129906,-0.033626773045442,-0.0911954126334199
7.24728735588144,-0.0871784588528978,-0.172754808208746
7.73673662286206,-0.459194372860497,-0.846432520054603
6.41854293165161,-0.0181349892447523,0.404759011869806
9.10900077784931,-0.0656962980019133,-0.0488386927298825
9.1417976022343,-0.0322170559610529,-0.0440135730271376
7.60970204448678,0.1598306887531,-0.0566973052660799
5.06023882028885,-0.309317271359749,-0.0828407341494706
6.42324576312268,-0.171000086069437,-0.410110319236653
6.21043653974906,-0.315307148250161,-0.322646043980836
7.7815003401316,0.188423776967279,0.0106560667917937
7.21448227555814,-0.205146257033351,-0.0457355248608886
6.76435723699265,-0.155138740391461,0.0100110761652472
5.90676414165684,0.113873819093041,-0.173044849797467
9.0821841058999,-0.0226995374371846,0.332159489237108
7.25719132198756,-0.195240255303197,-0.362069789306081
8.71769651964062,0.0463627898907346,-0.19032338780922
6.08538917751213,-0.0666967836374289,-0.152189568852736
8.13117917187807,0.0756458842205154,-0.0557249664873283
7.35781429126487,-0.277266997401953,-0.354444577188551
8.55553533354706,-0.293880631742445,-0.068924654320221
7.69492526804959,0.105405258028757,-0.248099763374969
7.54879721037339,-0.255677588383198,-0.428474458358351
10.1914464971612,0.12170326593926,0.21870625491493
11.9144384010625,-0.0904525223658712,0.141800525653741
7.62399324919963,-0.389531114417046,-0.0785419653216117
6.94949795808444,0.183279364531999,0.342232363355711
9.83201769452886,-2.48200495783216,-2.29685518722495
8.18262050296036,-0.0983086219112353,-0.426519341899169
7.12296653623244,0.035421624008541,0.187657715713284
7.69617840756062,-0.391018132088505,-0.363052621265257
2.12763565359119,3.25510801764978,1.97080432889372
8.46249617277693,0.725256584777564,-0.0148099327634623
8.75606673036696,-0.0694034681439694,-0.0744148846990808
6.70482290665721,0.50732219360201,0.28245001340238
8.10564858965054,-0.100170227464609,0.19151385990259
7.87489535050968,-0.187764699822548,-0.215910113040093
9.14066714219979,-0.190949874387545,-0.0119314559857128
7.93293005640518,0.341277135960193,0.601503065126543
7.64403963889907,-0.256497847124054,-0.228698584929677
5.57819379056811,0.944691017782239,0.157991501534587
7.51044708134784,0.280117395164688,0.116173296014198
7.78889333170737,0.154975226526424,0.247581442938552
8.17098784261079,0.0934403889393149,0.446521044535063
9.60087993683168,0.202329489735659,0.648617449293634
9.35121269803418,0.219112060320375,0.192739477625449
6.43585817366515,0.53077460220442,0.264823226400155
7.73543373613313,0.372796482216472,0.0890988659806086
7.9129216887087,0.236831759321464,0.743525009589093
5.42826173599844,0.279802837543003,0.141329308923961
6.66468172905188,0.283209724898277,-0.172824302291978
8.01686216088157,-0.222173661940199,-0.325982998740304
8.26279914428801,-0.110619908330802,-0.276258239909059
8.24962466404619,-0.246085211060362,-0.456617910164833
7.47625885851303,0.593320088648736,-0.0706542202687141
10.6523214143106,-0.0259980925086167,-0.281420120100476
7.27592041199147,-0.154205972163832,0.132480953746859
7.26097590808275,-0.00944825331159444,-0.232767791306839
8.58001636300077,-0.0580764462487738,-0.542350293129421
5.9726874565053,2.35209320100828,0.317409856494581
3.83392773150163,0.919247592028358,0.6572474234008
8.25903659481192,-1.12390685179987,-1.42470422788018
7.09419948663114,-0.506169384279115,-0.429914842208445
6.96162243991779,-0.685967129529124,-0.862673307662114
8.62665297737989,0.0604527065381769,0.691929769914015
5.48522475300531,0.11598050823526,0.147955052243422
9.45893529197977,0.0842878281534127,0.579467357599054
7.56046249506816,-0.262936057795556,-0.502795866756941
7.44070607413311,0.111675984980115,0.402509960647584
